,D530E11,D510E1,D205A2,D630G3,D630G2,D230B2,D305B6,D530E12,D330C4,D630G1,D405C7,D205A1,D730H6,D510E2,D310B8,D210A4,D725H1,D625F10,D405C9,D815A3,D310B7,D405C8,D530E10,D705G4,D225A11,D325C2,D305B4,D325C1,D225A10,D815A1,D205A3,D815A2,D325C3,D415D2,D305B5,D415D3,D825A4,D725H3,D415D1,D715G11,D515E4,D315B10,D715G10,D525E8,D615F7,D525E7,D710G8,D825A6,D505D12,D615F8,D715G12,D725H2,D510E3,D625F11,D805H7,D525E9,D705G6,D610F6,D705G5,D710G9,D625F12,D515E6,D410C11,D215A8,D710G7,D805H9,D810H11,D605F1,D605F2,D215A9,D315B12,D805H8,D425D6,D215A7,D810H10,D410C10,D515E5,D505D11,D230B3,D830A8,D230B1,D730H4,D330C5,D605F3,D430D7,D330C6,D425D4,D830A7,D730H5,D830A9,D210A6,D430D9,D210A5,D810H12,D505D10
D810H11,0.806792782,0.486416353,0.576230428,0.789045112,0.78685574,0.802557823,0.472695431,0.795283328,0.809024364,0.790125468,0.395117782,0.582620853,0.806339368,0.511500317,0.49019192,0.666401485,0.286669162,0.375325573,0.363801388,0.246166177,0.481367937,0.351083129,0.803789199,0.287903696,0.580988714,0.498564593,0.506818785,0.490246106,0.591074154,0.254125413,0.578174412,0.235920366,0.502045153,0.390650016,0.475214666,0.398806352,0.303700553,0.285516212,0.380068289,0.239511701,0.371338084,0.481078799,0.234123624,0.361969673,0.320232435,0.362108277,0.24518952,0.307910197,0.383027159,0.403934528,0.24911292,0.294475256,0.485817295,0.382805907,0.318967334,0.344142037,0.287735597,0.399616981,0.289535131,0.239953097,0.368499178,0.319686365,0.478992486,0.62697631,0.241510632,0.28973747,0,0.427964527,0.430538637,0.61127267,0.443836635,0.297051194,0.416054537,0.594785729,0.179522546,0.502649313,0.364567467,0.380572154,0.809084996,0.814816802,0.806560226,0.842022117,0.809011143,0.440423841,0.814633622,0.816307907,0.403519932,0.826910726,0.818723404,0.819001678,0.644010554,0.820715474,0.618489856,0.174305114,0.383446831
D605F1,0.84400962,0.436292206,0.587913854,0.829541744,0.826881015,0.82813182,0.328367738,0.839089267,0.842160031,0.832280549,0.266252544,0.594716981,0.844979832,0.463007034,0.439170874,0.697894513,0.317572639,0.245870191,0.287373548,0.447825155,0.380563798,0.329660337,0.847606572,0.32036151,0.561457559,0.484304216,0.309075434,0.390173718,0.557349372,0.390362346,0.59516389,0.399647793,0.394504207,0.372211225,0.303654415,0.361931727,0.471243537,0.31301791,0.345349521,0.397926464,0.349243306,0.339365079,0.413762003,0.35720339,0.333050892,0.370295556,0.414226826,0.465741179,0.237342108,0.443581781,0.399382748,0.306923283,0.412777719,0.284619045,0.37189035,0.357847056,0.348677872,0.358860861,0.334361866,0.359978627,0.298044218,0.343426883,0.403320779,0.641862399,0.35722997,0.372501063,0.427964527,0,0.108951896,0.608396056,0.305931211,0.350918162,0.33121424,0.595047881,0.449449556,0.429971122,0.357413648,0.256149279,0.831965654,0.85016672,0.82838787,0.859421081,0.840474906,0.118759295,0.848226797,0.84899365,0.352394112,0.857595107,0.854849891,0.851143233,0.69073692,0.851759187,0.682444829,0.389630417,0.260200599
D605F2,0.862858389,0.45472837,0.609425091,0.850086843,0.848184099,0.85439112,0.35370901,0.856448884,0.859304167,0.850657109,0.277291177,0.617849462,0.86127419,0.473073474,0.456241717,0.709088981,0.329555175,0.248618197,0.295361127,0.458168608,0.397420991,0.333368898,0.864242556,0.323329799,0.56537402,0.488119917,0.333828523,0.371598639,0.550936645,0.397306935,0.612433012,0.414231731,0.377947737,0.395122992,0.323501527,0.387820342,0.474988039,0.317621967,0.360004267,0.405926873,0.366793329,0.346385224,0.416900365,0.369043846,0.348861776,0.38076556,0.420198187,0.469030262,0.245183146,0.461641714,0.401575625,0.317728606,0.421967769,0.286399831,0.377442975,0.364336965,0.354473628,0.368756981,0.334429883,0.354969358,0.301282731,0.357886983,0.416538807,0.650357624,0.357025755,0.383179552,0.430538637,0.108951896,0,0.619475576,0.31393373,0.352847766,0.338793195,0.606142156,0.453137432,0.439872441,0.35216889,0.255895104,0.858761043,0.867624973,0.853504914,0.871568627,0.862540366,0.089522195,0.867125349,0.869042508,0.354110351,0.874565206,0.868106153,0.869567497,0.697040046,0.871484273,0.692894861,0.392946168,0.247158645
D215A9,0.824246382,0.327730204,0.555365906,0.811226701,0.809254219,0.809885932,0.560016951,0.817468534,0.820293332,0.810256966,0.591490723,0.5495921,0.824506186,0.283239429,0.41895539,0.210269984,0.598633646,0.646859083,0.57942979,0.58944,0.436847104,0.589071737,0.822746291,0.595701884,0.58726465,0.594056779,0.587923729,0.597198642,0.60149191,0.594601775,0.543441044,0.591838903,0.594273595,0.481915517,0.572720581,0.468113398,0.607068938,0.609623676,0.472176367,0.582632755,0.482613277,0.420819724,0.594210554,0.626621664,0.547904034,0.628030062,0.612607872,0.621969737,0.605685902,0.545201526,0.611021407,0.605365412,0.321549534,0.642011056,0.610623192,0.620841513,0.590492432,0.416025062,0.597330367,0.616960153,0.626521325,0.548481983,0.33438969,0.153885957,0.604455942,0.580307041,0.61127267,0.608396056,0.619475576,0,0.506043257,0.607059818,0.625276928,0.138597693,0.599470479,0.327205505,0.520184544,0.606460467,0.813883028,0.828335832,0.808986937,0.839277947,0.823554696,0.627498678,0.826142949,0.829725675,0.612783745,0.839628185,0.835837537,0.833568849,0.184619436,0.833912908,0.182942742,0.627468629,0.610352941
D315B12,0.809336394,0.425613253,0.505893699,0.791966035,0.793503227,0.800502019,0.376928807,0.800208003,0.805225393,0.794357913,0.34886461,0.514125512,0.808983864,0.449516052,0.321745601,0.625651388,0.405640146,0.407589,0.342112307,0.428372442,0.286486486,0.368426684,0.806976363,0.383772863,0.480875478,0.437130217,0.380400085,0.326902579,0.473195441,0.419757699,0.507738607,0.405240967,0.318172135,0.320883942,0.365691349,0.334188171,0.437603284,0.405442977,0.273495587,0.402030999,0.306837426,0.18001905,0.409879556,0.423879648,0.308193422,0.436469963,0.450422833,0.451696029,0.347239915,0.406253235,0.430081088,0.406726194,0.399425898,0.42033737,0.390734774,0.431114427,0.393040685,0.36519281,0.377387603,0.427136215,0.409163389,0.284794766,0.361663749,0.564910093,0.419313783,0.390194619,0.443836635,0.305931211,0.31393373,0.506043257,0,0.407112527,0.353608138,0.478173448,0.420243604,0.393089221,0.298683518,0.321068816,0.804337192,0.816480207,0.799292132,0.837557352,0.810988774,0.322426432,0.814683053,0.817115178,0.358171672,0.827206869,0.820596235,0.822425485,0.593566478,0.823802325,0.563722149,0.451576876,0.350454283
D805H8,0.846572954,0.472213401,0.61589404,0.833224826,0.82895454,0.839007941,0.437997242,0.8392711,0.845061964,0.833242862,0.367072389,0.624032674,0.84405564,0.47055412,0.483918826,0.694582847,0.219858914,0.30960476,0.354783629,0.301078714,0.458214474,0.353276809,0.845911094,0.224719101,0.553272612,0.482067903,0.457042851,0.45240119,0.564590785,0.262435495,0.614956075,0.279459488,0.468252283,0.401034722,0.438033063,0.412472706,0.274244115,0.215690455,0.385763796,0.280127864,0.379932475,0.447410064,0.281218596,0.366458971,0.359167943,0.388553259,0.284826133,0.251166448,0.358730159,0.461863969,0.282503259,0.212279486,0.44573972,0.320858152,0.189089569,0.368007225,0.235752401,0.386251263,0.228957836,0.240504981,0.318215535,0.352582308,0.47242054,0.636410735,0.239520008,0.162408566,0.297051194,0.350918162,0.352847766,0.607059818,0.407112527,0,0.388084927,0.585737644,0.31795769,0.494807198,0.358635171,0.365183384,0.845712119,0.851276003,0.840108548,0.864764808,0.847751237,0.359737372,0.851171287,0.853540773,0.376,0.858036908,0.855616395,0.851910077,0.673540425,0.854076807,0.662189705,0.29777872,0.346107534
D425D6,0.861648901,0.43660186,0.602409639,0.856493014,0.856147987,0.857763301,0.34858111,0.860044655,0.859735164,0.856306892,0.266972184,0.620641562,0.864735872,0.471185727,0.390807637,0.709312169,0.358369786,0.301516598,0.241651132,0.42793177,0.34971525,0.260658966,0.865203932,0.354248228,0.489375198,0.331317953,0.334250926,0.268639304,0.484196157,0.424034836,0.6008983,0.418618236,0.261791203,0.332907416,0.337082195,0.331136037,0.450167082,0.353194659,0.303209325,0.352478196,0.354713007,0.374262848,0.382820337,0.260067468,0.341765481,0.269255184,0.400336594,0.431158093,0.289320799,0.413043478,0.380186371,0.370218652,0.429070136,0.304814522,0.372194481,0.263403511,0.360178971,0.402642891,0.354862618,0.370234487,0.297228686,0.344603108,0.411814391,0.654220108,0.383990291,0.38994709,0.416054537,0.33121424,0.338793195,0.625276928,0.353608138,0.388084927,0,0.613752435,0.418788039,0.443132827,0.347201844,0.29647605,0.858973666,0.867922509,0.855896852,0.874904902,0.861561594,0.349365751,0.86485037,0.866016922,0.149082448,0.873137914,0.868824622,0.874143433,0.695814688,0.867199253,0.691898378,0.420013759,0.321557356
D215A7,0.815782328,0.309133119,0.537134643,0.797414959,0.798315675,0.800162646,0.564849574,0.80498151,0.810513714,0.798171095,0.594912458,0.52440135,0.815739587,0.268474719,0.403126981,0.258863937,0.58521123,0.633426892,0.588191489,0.573170083,0.418400126,0.593876249,0.812561015,0.576478047,0.559098348,0.572351695,0.589003436,0.569983583,0.5732788,0.580929147,0.525818337,0.572761986,0.572056099,0.475223309,0.565737679,0.467615205,0.57823922,0.589629157,0.467524184,0.57268044,0.462003681,0.398222643,0.581672467,0.619834711,0.529473684,0.619736912,0.606912128,0.588481238,0.593122,0.535833719,0.598939378,0.58399745,0.30674555,0.630267998,0.588031496,0.612329202,0.571360179,0.414034344,0.583271651,0.595581988,0.615908731,0.520054527,0.324546605,0.195082899,0.589270658,0.56660502,0.594785729,0.595047881,0.606142156,0.138597693,0.478173448,0.585737644,0.613752435,0,0.57346723,0.322056487,0.501072793,0.590327169,0.803002484,0.82010582,0.797662844,0.834590546,0.81455462,0.612879388,0.817042472,0.821701695,0.600084504,0.831929188,0.825437202,0.826872845,0.229547844,0.825199461,0.211837032,0.606806891,0.596555324
D810H10,0.816871417,0.497639883,0.55804121,0.801446202,0.799857978,0.814683599,0.470528833,0.809075998,0.817594923,0.804166893,0.408548655,0.568528192,0.815409747,0.519125106,0.453010513,0.671748021,0.314411182,0.399946766,0.377392792,0.289131482,0.476470277,0.364539917,0.816030534,0.297360455,0.529530379,0.439037376,0.503108891,0.459781741,0.538396669,0.294274443,0.559933437,0.251839215,0.47555461,0.397541422,0.47507254,0.403885153,0.27657082,0.316171758,0.369950844,0.242325557,0.386900671,0.462762302,0.240831037,0.381977882,0.348534547,0.381657905,0.274589515,0.289766758,0.403212979,0.428719169,0.275606187,0.324503311,0.490256465,0.393407986,0.32914732,0.367227428,0.278006524,0.426744806,0.290922619,0.264652503,0.37010884,0.337338603,0.48245893,0.629237398,0.272274605,0.288468689,0.179522546,0.449449556,0.453137432,0.599470479,0.420243604,0.31795769,0.418788039,0.57346723,0,0.507289681,0.368470885,0.406873908,0.818892508,0.822274754,0.817361036,0.84756397,0.821230255,0.462195575,0.823722608,0.82613838,0.405606286,0.832225557,0.827189431,0.827767276,0.64295529,0.829098105,0.608085463,0.227369316,0.40509915
D410C10,0.855586119,0.201604608,0.601535748,0.84100727,0.83954276,0.845057034,0.451659452,0.848932677,0.851698733,0.842293907,0.431905404,0.61091972,0.853012557,0.22611057,0.337383514,0.398640297,0.484165715,0.475998761,0.431755741,0.492944594,0.323716632,0.45707921,0.852290137,0.499227521,0.597200782,0.535904187,0.457590436,0.498193455,0.595644617,0.481056495,0.604433344,0.491600765,0.503249768,0.371159127,0.439725747,0.350649351,0.533378078,0.485942112,0.353535354,0.496066253,0.351379063,0.33032602,0.509790821,0.455665025,0.381971166,0.455406797,0.524628776,0.536101911,0.433007712,0.417101566,0.503371356,0.492569772,0.191535372,0.491317043,0.473107825,0.449130233,0.511871436,0.257916215,0.508683329,0.503389743,0.480127677,0.407278675,0.165424739,0.361374169,0.501104433,0.480428513,0.502649313,0.429971122,0.439872441,0.327205505,0.393089221,0.494807198,0.443132827,0.322056487,0.507289681,0,0.390816327,0.423685292,0.847230259,0.857098219,0.843478261,0.869753674,0.854216742,0.450401317,0.855756184,0.858780615,0.447104247,0.868017667,0.8619906,0.860540926,0.385269848,0.858131663,0.375361951,0.501674136,0.440537377
D515E5,0.806528318,0.335853812,0.548373424,0.792917878,0.790765571,0.797151489,0.395074721,0.799123329,0.801592029,0.794852466,0.354093846,0.560507517,0.809528943,0.379086677,0.376754455,0.610538494,0.360195101,0.387899231,0.341167752,0.364378046,0.350838574,0.344865894,0.807113174,0.345988011,0.532625827,0.466870487,0.424181837,0.396753452,0.532616637,0.356731936,0.549792752,0.346809521,0.418834931,0.263664744,0.397722524,0.260844297,0.417048869,0.36361233,0.26389844,0.343234672,0.189155239,0.308875864,0.358870756,0.339794635,0.254727358,0.33785489,0.397386304,0.410039012,0.312545932,0.337668988,0.361034929,0.362554856,0.348018084,0.383295853,0.360952928,0.324830022,0.364002118,0.321799673,0.352170481,0.366379538,0.375210261,0.214464621,0.365444147,0.554390294,0.362458698,0.353281447,0.364567467,0.357413648,0.35216889,0.520184544,0.298683518,0.358635171,0.347201844,0.501072793,0.368470885,0.390816327,0,0.293519295,0.799129453,0.81576428,0.797146703,0.837347446,0.806596222,0.355326749,0.813132928,0.812134114,0.33130092,0.825524012,0.820051685,0.818749025,0.590079012,0.816325478,0.57676951,0.370956714,0.294166537
D505D11,0.845015237,0.410234722,0.545823109,0.831039341,0.831663763,0.836810083,0.312566222,0.836303199,0.840558373,0.832899588,0.25871814,0.559742351,0.841853902,0.447680236,0.425244774,0.68720881,0.35037899,0.297569776,0.273890103,0.405056539,0.376108062,0.304500666,0.843269388,0.341238751,0.516767164,0.448707743,0.322491789,0.37546429,0.497215509,0.363728147,0.54906367,0.3874276,0.38827023,0.360396356,0.298169962,0.352518751,0.454381402,0.33659835,0.321297332,0.380374628,0.29423543,0.35089568,0.384225263,0.302637131,0.276907662,0.289328816,0.408693822,0.444938996,0.163619068,0.374123711,0.379173829,0.348203354,0.395575315,0.330279577,0.367590596,0.28161316,0.359449952,0.357123891,0.342480267,0.364086193,0.340283658,0.28777054,0.38619196,0.633926723,0.358044247,0.372193986,0.380572154,0.256149279,0.255895104,0.606460467,0.321068816,0.365183384,0.29647605,0.590327169,0.406873908,0.423685292,0.293519295,0,0.841350576,0.848559494,0.834769881,0.862425231,0.843524987,0.266871166,0.847590426,0.849212303,0.306344922,0.856707806,0.852280571,0.854802408,0.670863404,0.854451077,0.657879626,0.36383373,0.156199341
D230B3,0.312008039,0.861377554,0.724552863,0.279750987,0.289583915,0.149958206,0.781784609,0.310822898,0.299731484,0.28424448,0.811820021,0.697473441,0.341424038,0.88232754,0.823676215,0.844016282,0.825296919,0.882717728,0.828852459,0.785835384,0.820758289,0.829619921,0.327572751,0.825256417,0.906956569,0.899347116,0.795818626,0.898275581,0.915459588,0.814120723,0.715696494,0.77522336,0.89247078,0.774415556,0.795935967,0.791775742,0.820763957,0.833096823,0.80594081,0.821485078,0.803186605,0.798023438,0.828874689,0.869924853,0.796648649,0.865538011,0.821349587,0.843297199,0.832927027,0.811691398,0.815202306,0.828512171,0.877814552,0.883216406,0.825983827,0.870634316,0.839226187,0.824368467,0.837949386,0.840933886,0.884663375,0.787218005,0.83744856,0.810614496,0.833946742,0.827191316,0.809084996,0.831965654,0.858761043,0.813883028,0.804337192,0.845712119,0.858973666,0.803002484,0.818892508,0.847230259,0.799129453,0.841350576,0,0.332381528,0.176267794,0.383611313,0.266214801,0.859799404,0.318364427,0.295675587,0.869805794,0.342390709,0.358737071,0.366055144,0.842008639,0.309435166,0.820370172,0.823906199,0.845766345
D830A8,0.245001657,0.874718438,0.747997402,0.250659921,0.258260581,0.340169809,0.805331613,0.254134174,0.265260944,0.267084846,0.825470677,0.726470588,0.227142542,0.891554036,0.833986577,0.857127511,0.839146447,0.888565891,0.840155735,0.79803009,0.830103843,0.837989733,0.247587006,0.838453276,0.910281176,0.905777203,0.825128977,0.904177433,0.919420166,0.829424767,0.739847991,0.796646719,0.898429094,0.796875845,0.814893844,0.810675158,0.829303753,0.843478261,0.822661696,0.837490552,0.825208467,0.812292892,0.83954124,0.877260567,0.815545926,0.873268177,0.827461029,0.848302969,0.846021874,0.823732358,0.827442278,0.841101809,0.88520189,0.889761256,0.831403724,0.880269179,0.848907636,0.837616508,0.847154297,0.84831309,0.892086331,0.805712459,0.849097047,0.828592422,0.843055332,0.837576539,0.814816802,0.85016672,0.867624973,0.828335832,0.816480207,0.851276003,0.867922509,0.82010582,0.822274754,0.857098219,0.81576428,0.848559494,0.332381528,0,0.350167794,0.280022075,0.278953108,0.870050435,0.267044217,0.272836016,0.879314973,0.237382772,0.263265636,0.288133793,0.851760808,0.326875494,0.829830042,0.83164115,0.851482523
D230B1,0.328150344,0.858081329,0.719875062,0.271927382,0.296401992,0.154262744,0.779530986,0.300212837,0.288308486,0.272078899,0.806211316,0.688854575,0.341179095,0.879515466,0.820741385,0.840574194,0.82080386,0.875306556,0.825796562,0.784121418,0.818369006,0.826020352,0.32663092,0.819605285,0.90526373,0.897416331,0.793047168,0.895362145,0.912391433,0.807553761,0.709558621,0.770767383,0.890746691,0.773448616,0.792537394,0.789312643,0.821194941,0.826771654,0.803938731,0.816015305,0.801958768,0.796028783,0.825195313,0.865677301,0.793458248,0.86213645,0.820697109,0.840967742,0.82816825,0.812939745,0.808128342,0.822506562,0.874109909,0.878892734,0.822531864,0.866579464,0.836298932,0.821861023,0.834711643,0.835391846,0.881189195,0.7855332,0.832700445,0.801455357,0.82865199,0.824370616,0.806560226,0.82838787,0.853504914,0.808986937,0.799292132,0.840108548,0.855896852,0.797662844,0.817361036,0.843478261,0.797146703,0.834769881,0.176267794,0.350167794,0,0.380204549,0.279081323,0.854978002,0.32745217,0.311423066,0.865543478,0.371130626,0.371400524,0.385855546,0.839770637,0.329390452,0.818649518,0.814770503,0.84033072
D730H4,0.295926383,0.887811785,0.773087071,0.290949721,0.303581453,0.374257869,0.82381836,0.286621341,0.284115828,0.301062046,0.834615385,0.751161761,0.217770815,0.897694603,0.852025517,0.869313843,0.847084708,0.887382462,0.850513482,0.827305705,0.84498315,0.844904231,0.290412955,0.85013089,0.913687881,0.908360217,0.841955905,0.907500547,0.921645022,0.846591842,0.760035289,0.826115521,0.900895979,0.822253939,0.829920919,0.829213483,0.853010335,0.846415446,0.8407507,0.855247286,0.844984802,0.832519266,0.858721088,0.881995002,0.841056005,0.882211801,0.849414571,0.868090385,0.855509582,0.847182426,0.846698493,0.847841589,0.892911668,0.893052769,0.855571808,0.889235143,0.861269772,0.857525852,0.857992687,0.856806096,0.893250463,0.833351369,0.859715949,0.840383591,0.851835736,0.856768845,0.842022117,0.859421081,0.871568627,0.839277947,0.837557352,0.864764808,0.874904902,0.834590546,0.84756397,0.869753674,0.837347446,0.862425231,0.383611313,0.280022075,0.380204549,0,0.318010634,0.876103302,0.308628319,0.325601944,0.88518781,0.27765237,0.270638438,0.333944262,0.86434424,0.362620918,0.849271623,0.845944029,0.863536001
D330C5,0.24963973,0.86965881,0.735824462,0.241390728,0.258068094,0.265464203,0.79559918,0.248376533,0.227658984,0.252015461,0.817589577,0.712505466,0.261552067,0.887215224,0.828673024,0.85264633,0.8325,0.886019879,0.834391448,0.789507983,0.825545171,0.832004772,0.259755355,0.831105842,0.909648934,0.901993625,0.809318378,0.900496975,0.915935829,0.822667027,0.726084114,0.787395185,0.894407255,0.785973857,0.806016486,0.801462226,0.823742368,0.838274348,0.814780676,0.829125582,0.813559322,0.80628553,0.831782737,0.871469988,0.804498363,0.867119302,0.823441183,0.843415232,0.836668819,0.813804678,0.818268568,0.836323235,0.883405172,0.885953159,0.828149259,0.873912809,0.842413718,0.832513381,0.841341746,0.844320459,0.887835363,0.795957652,0.844168414,0.821379674,0.840042999,0.833027919,0.809011143,0.840474906,0.862540366,0.823554696,0.810988774,0.847751237,0.861561594,0.81455462,0.821230255,0.854216742,0.806596222,0.843524987,0.266214801,0.278953108,0.279081323,0.318010634,0,0.8642188,0.248961749,0.227302488,0.871680224,0.285644345,0.296934969,0.318949443,0.850608612,0.275368443,0.822876268,0.825561964,0.847676832
D605F3,0.865648855,0.457415254,0.620523784,0.853730047,0.85184377,0.855323318,0.366454352,0.859459459,0.86341037,0.853324641,0.288919756,0.628482306,0.863621533,0.476177914,0.469961292,0.712497348,0.34206867,0.249122807,0.317028889,0.47039333,0.409600338,0.351726346,0.867138579,0.334995226,0.571595125,0.509650662,0.347521495,0.374269006,0.556269081,0.406804025,0.622922698,0.425650854,0.386675167,0.410515079,0.339515279,0.404679422,0.487264026,0.322523868,0.383490742,0.414800597,0.376517791,0.352407095,0.430476896,0.373811034,0.36239235,0.379401782,0.432352631,0.482293689,0.253838822,0.470047511,0.416314389,0.31943037,0.428677484,0.295036134,0.392527797,0.371683768,0.369326071,0.371215749,0.344833077,0.367023829,0.308589608,0.372315789,0.421222546,0.659684778,0.366872983,0.39412264,0.440423841,0.118759295,0.089522195,0.627498678,0.322426432,0.359737372,0.349365751,0.612879388,0.462195575,0.450401317,0.355326749,0.266871166,0.859799404,0.870050435,0.854978002,0.876103302,0.8642188,0,0.869555866,0.872006872,0.368750331,0.877522617,0.87391605,0.871728984,0.702749776,0.873836393,0.699911093,0.398376572,0.255514224
D430D7,0.236134175,0.872084274,0.744521588,0.249118166,0.253405693,0.312078683,0.801141872,0.251261017,0.239669421,0.262269769,0.820537844,0.723580786,0.256899978,0.889287435,0.831799839,0.856281623,0.839231437,0.88897281,0.83525714,0.794880139,0.828559167,0.834714324,0.26106904,0.838213132,0.910948591,0.90363136,0.817212408,0.903107467,0.917218543,0.828407802,0.736235038,0.792857529,0.89691611,0.79210227,0.810435154,0.805722321,0.827100534,0.843247632,0.820544756,0.832810302,0.817870152,0.808569898,0.833610828,0.875495979,0.810754302,0.871488537,0.827305799,0.847767073,0.842574683,0.822001048,0.822841108,0.841840325,0.8849548,0.891023925,0.823557718,0.877852711,0.847279428,0.835861994,0.844670652,0.847768461,0.892607339,0.801986543,0.847698835,0.82602293,0.843577218,0.834858435,0.814633622,0.848226797,0.867125349,0.826142949,0.814683053,0.851171287,0.86485037,0.817042472,0.823722608,0.855756184,0.813132928,0.847590426,0.318364427,0.267044217,0.32745217,0.308628319,0.248961749,0.869555866,0,0.242044464,0.875611987,0.277992068,0.288668142,0.321096036,0.852407219,0.298549195,0.82724041,0.831170929,0.852336151
D330C6,0.232121145,0.873993775,0.74317591,0.246423068,0.25975893,0.29769392,0.800580833,0.253085395,0.232098355,0.263517234,0.822867042,0.72411162,0.270943563,0.891912118,0.833557191,0.860045147,0.84034251,0.893234217,0.837021806,0.796057619,0.829780396,0.837019413,0.25746454,0.840068788,0.909579038,0.903668983,0.817380082,0.901422107,0.917875427,0.831472191,0.736418948,0.794141447,0.896748493,0.792417113,0.811252269,0.806988173,0.828115739,0.845754742,0.823087321,0.835224203,0.818249893,0.811530645,0.836220304,0.873862298,0.811252074,0.872111768,0.828525641,0.848631411,0.843991416,0.822261743,0.823420566,0.844565746,0.887384483,0.889476778,0.830441514,0.876744061,0.845887446,0.840207019,0.844689433,0.850483444,0.891586978,0.802602112,0.848892702,0.828064279,0.846599132,0.838009244,0.816307907,0.84899365,0.869042508,0.829725675,0.817115178,0.853540773,0.866016922,0.821701695,0.82613838,0.858780615,0.812134114,0.849212303,0.295675587,0.272836016,0.311423066,0.325601944,0.227302488,0.872006872,0.242044464,0,0.875584206,0.291564958,0.292113633,0.321149657,0.855087963,0.292735606,0.829298013,0.832607644,0.8527679
D425D4,0.872115227,0.432932323,0.599550778,0.867007117,0.866928661,0.868089973,0.347708322,0.870957168,0.870653838,0.868239387,0.294916341,0.616638863,0.874204255,0.460986168,0.392190153,0.696512924,0.356772088,0.292409171,0.241932037,0.414255922,0.356572335,0.263669372,0.875994334,0.340869288,0.470703643,0.302404767,0.365726727,0.26432257,0.464475694,0.424888131,0.601458993,0.406669508,0.259901122,0.338282418,0.337761611,0.332231229,0.435138874,0.345180916,0.284249867,0.341371032,0.341925942,0.377594676,0.367333969,0.249405171,0.326178896,0.251684797,0.39224479,0.413228346,0.299178808,0.392135586,0.369086162,0.361404632,0.419005677,0.290404307,0.361383528,0.246409192,0.34683409,0.396827087,0.339670738,0.360998507,0.271473288,0.327716046,0.411988985,0.643927997,0.37317383,0.374873945,0.403519932,0.352394112,0.354110351,0.612783745,0.358171672,0.376,0.149082448,0.600084504,0.405606286,0.447104247,0.33130092,0.306344922,0.869805794,0.879314973,0.865543478,0.88518781,0.871680224,0.368750331,0.875611987,0.875584206,0,0.88248527,0.879697647,0.882044286,0.683354457,0.879279842,0.677027734,0.413419684,0.315789474
D830A7,0.272907598,0.883567874,0.761218208,0.287321007,0.280855521,0.34910071,0.812322377,0.286029574,0.294390459,0.301092386,0.832460733,0.741129164,0.25677235,0.89521373,0.84293979,0.868067092,0.845247744,0.894408937,0.846137246,0.809729496,0.839359146,0.843756739,0.284802465,0.848148744,0.914021093,0.907069188,0.831322717,0.906654493,0.922156644,0.838747849,0.754211125,0.808950086,0.901454565,0.806514236,0.825216882,0.818544045,0.837971419,0.850414915,0.830619946,0.846054403,0.834355501,0.822641711,0.845578013,0.883948113,0.825362938,0.878489151,0.834780293,0.857339693,0.853436748,0.830595108,0.836373221,0.84815174,0.892109069,0.894703187,0.842542319,0.883983242,0.85605611,0.848312191,0.853726542,0.854480827,0.89362044,0.818384816,0.857998289,0.836414096,0.851646003,0.847489416,0.826910726,0.857595107,0.874565206,0.839628185,0.827206869,0.858036908,0.873137914,0.831929188,0.832225557,0.868017667,0.825524012,0.856707806,0.342390709,0.237382772,0.371130626,0.27765237,0.285644345,0.877522617,0.277992068,0.291564958,0.88248527,0,0.271202838,0.294310838,0.859884837,0.322092657,0.83866878,0.840068603,0.861452159
D730H5,0.256830003,0.879712842,0.755299168,0.259554053,0.268664074,0.360222987,0.813269384,0.261184211,0.287579548,0.273441335,0.830070268,0.734542902,0.22020202,0.894056574,0.837947189,0.862171806,0.844493368,0.891433147,0.844091786,0.802221388,0.833872937,0.839262752,0.259704757,0.841738112,0.913594041,0.906149904,0.831725902,0.905737924,0.920520002,0.832905709,0.746810916,0.802223648,0.899823972,0.803322615,0.819307062,0.815924658,0.833635878,0.845025169,0.825029465,0.840372571,0.829331637,0.817478404,0.842066107,0.882646294,0.821451305,0.877003354,0.833042189,0.852628252,0.848280262,0.826429571,0.828984596,0.844275463,0.887877336,0.891325071,0.835255529,0.881285364,0.852662056,0.841880342,0.848129596,0.850139156,0.895874368,0.810937913,0.853985122,0.83656899,0.845549182,0.843425467,0.818723404,0.854849891,0.868106153,0.835837537,0.820596235,0.855616395,0.868824622,0.825437202,0.827189431,0.8619906,0.820051685,0.852280571,0.358737071,0.263265636,0.371400524,0.270638438,0.296934969,0.87391605,0.288668142,0.292113633,0.879697647,0.271202838,0,0.319258713,0.856083086,0.340712123,0.832930799,0.833493129,0.855038923
