"","D205A1","D205A2","D205A3","D210A4","D210A5","D210A6","D215A7","D215A8","D215A9","D225A10","D225A11","D230B1","D230B2","D230B3","D305B4","D305B5","D305B6","D310B7","D310B8","D315B10","D315B12","D325C1","D325C2","D325C3","D330C4","D330C5","D330C6","D405C7","D405C8","D405C9","D410C10","D410C11","D415D1","D415D2","D415D3","D425D4","D425D6","D430D7","D430D9","D505D10","D505D11","D505D12","D510E1","D510E2","D510E3","D515E4","D515E5","D515E6","D525E7","D525E8","D525E9","D530E10","D530E11","D530E12","D605F1","D605F2","D605F3","D610F6","D615F7","D615F8","D625F10","D625F11","D625F12","D630G1","D630G2","D630G3","D705G4","D705G5","D705G6","D710G7","D710G8","D710G9","D715G10","D715G11","D715G12","D725H1","D725H2","D725H3","D730H4","D730H5","D730H6","D805H7","D805H8","D805H9","D810H10","D810H11","D810H12","D815A1","D815A2","D815A3","D825A4","D825A6","D830A7","D830A8","D830A9"
"D405C7",0.57885032537961,0.564345764173313,0.561081081081081,0.693977965557814,0.679865028734117,0.681370723141595,0.59491245809164,0.625901536531828,0.59149072296865,0.559223094884313,0.556208591579397,0.806211316207482,0.807223624986277,0.811820020775245,0.257063356164384,0.276426219058749,0.281066038745585,0.350922076537683,0.392782678428228,0.382118147951038,0.348864610111397,0.365244425385935,0.432370128129523,0.346689522176987,0.815306628464378,0.817589576547231,0.822867042009528,0,0.183535108958838,0.158778872556937,0.431905404003734,0.400779040606158,0.317802765373648,0.320058123889995,0.316352302649256,0.294916341476453,0.266972183736545,0.820537844285404,0.826788990825688,0.285797285163471,0.258718140130106,0.222293401665599,0.454021147068247,0.483908718548859,0.430496150556031,0.358846071960826,0.354093845990891,0.341717075241431,0.305314939578655,0.277677144379329,0.303564727954972,0.821646257756301,0.818871659518311,0.815869170199879,0.266252543643569,0.27729117709891,0.288919756384229,0.357545196073172,0.31859585575028,0.413742842269651,0.284090909090909,0.319789395309259,0.314444563241741,0.811109893721924,0.808339751347783,0.808913710030661,0.311764705882353,0.311928078343233,0.320590135688133,0.333937810016534,0.372102913034233,0.338564901908089,0.377127915043492,0.357703472744866,0.355395380649234,0.312769628990509,0.31185802635117,0.300242000537779,0.834615384615385,0.830070267660784,0.818161877604738,0.383520161504542,0.367072389493914,0.366670232110386,0.408548654576579,0.395117782169756,0.38079700454667,0.371410166944012,0.363250845456009,0.416639724108201,0.443139778027988,0.461575078013434,0.832460732984293,0.825470677342567,0.828390166534496
"D405C8",0.554086994203998,0.534693438122409,0.534582365962961,0.685987499332229,0.657467874447019,0.664824067184012,0.593876249202637,0.62244844688071,0.589071736699153,0.533527696793003,0.527672519613599,0.826020352336142,0.827402818136959,0.829619921363041,0.320968517825645,0.306733167082294,0.287646335596301,0.363573444071767,0.363665491829542,0.401839349316889,0.368426683785374,0.34839642340847,0.372924922351933,0.33179945422441,0.826967528893781,0.832004771975489,0.837019412750771,0.183535108958838,0,0.131762934279875,0.457079210485417,0.428419145080482,0.271173688736028,0.284915600473067,0.284809447128288,0.263669372063221,0.260658966306489,0.834714324397509,0.84331797235023,0.303471562730822,0.304500665778961,0.270516717325228,0.456766415959887,0.474495217853348,0.436795727636849,0.353394651496624,0.344865894302492,0.316160491864101,0.290071035624633,0.269011760949391,0.287427714714072,0.832053532250987,0.829955511616411,0.825871741282587,0.3296603369885,0.333368898372899,0.351726346123059,0.361376058300289,0.316909652016601,0.391607300712391,0.302992986025593,0.311092222694433,0.291611042879265,0.82500683994528,0.822957305346448,0.824336888159694,0.287751722664388,0.283194355355997,0.285107298445652,0.310388918486947,0.315669303881485,0.315472994738538,0.336993603411514,0.315362723513934,0.322051713264663,0.295663883652033,0.309840996991835,0.289858186506231,0.844904231381373,0.839262751821689,0.831078490442022,0.370515814052218,0.353276809043886,0.355414284951119,0.364539916639949,0.351083128801622,0.378392818978414,0.35142091152815,0.331689008042895,0.375423865654772,0.407347900599829,0.429628064243449,0.84375673927108,0.837989732504728,0.844845796366709
"D405C9",0.556181906878422,0.537624562348505,0.540223674968934,0.684396215320468,0.659148397976391,0.666205722795447,0.588191489361702,0.616047641435512,0.579429789501732,0.525486659948019,0.520854472630174,0.825796561918318,0.82663082240632,0.828852459016393,0.284056265711077,0.272736925935758,0.262155656592672,0.336529753342923,0.350432831035588,0.378796744507687,0.342112306621701,0.329332976158586,0.364698317436502,0.320875943674038,0.831919814957594,0.834391448260893,0.837021806179319,0.158778872556937,0.131762934279875,0,0.431755741019128,0.41248,0.265433426543343,0.283378160301237,0.280696100547857,0.241932036759991,0.241651131824234,0.835257139760473,0.841647453364075,0.276633935170521,0.273890102862016,0.235473027052985,0.450867360555111,0.47096980008507,0.435579543632769,0.353088258764697,0.3411677518395,0.31731636170777,0.294425738870183,0.274402257841206,0.285790827261037,0.834687156970362,0.83292113217917,0.830820033021464,0.287373548145373,0.295361127422196,0.317028888770225,0.357319034852547,0.296241081886913,0.394453405484156,0.292793999464238,0.318307463321284,0.296393267432541,0.826863056452938,0.824929894979931,0.825972746675423,0.285477577636432,0.282199400941378,0.282169958559819,0.311760315598678,0.324584241007385,0.316321048673042,0.344463409430339,0.321906399441191,0.331089608750526,0.299951490325015,0.30939582885401,0.295205332186627,0.850513482343896,0.844091786403603,0.837434913674979,0.371176720475786,0.354783629475482,0.352221093708238,0.377392792214736,0.363801388147357,0.375320786997434,0.370104088421504,0.34123833029295,0.394732590079173,0.406645230439443,0.430534996828082,0.846137246439361,0.840155734602282,0.842633692665398
"D410C10",0.610919720221317,0.601535747639307,0.604433343740243,0.398640296662546,0.375361950723901,0.385269847778176,0.322056486749705,0.361374168849486,0.327205504775598,0.595644617114814,0.597200782134404,0.843478260869565,0.845057034220532,0.847230259350834,0.457590435947645,0.439725747032337,0.451659451659452,0.323716632443532,0.337383514390156,0.33032602009432,0.393089221248066,0.498193455146072,0.535904186670797,0.503249767873723,0.851698733237929,0.854216741561292,0.858780614903596,0.431905404003734,0.457079210485417,0.431755741019128,0,0.165424739195231,0.353535353535354,0.371159127415928,0.350649350649351,0.447104247104247,0.443132826934921,0.855756184114393,0.858131662709039,0.440537377232711,0.423685291700904,0.433007712082262,0.201604608105328,0.226110570272071,0.191535372258264,0.351379062852456,0.390816326530612,0.407278675117563,0.455406797116375,0.455665024630542,0.449130232798224,0.852290136827091,0.855586119339822,0.848932676518883,0.429971122112211,0.439872441106882,0.450401317143445,0.25791621468051,0.381971166179262,0.417101565636291,0.475998761226386,0.491317043184263,0.480127677100494,0.842293906810036,0.839542760372566,0.841007270045306,0.499227520856937,0.508683329038907,0.51187143597719,0.501104433143268,0.524628776241679,0.503389742793562,0.509790820784294,0.496066252587992,0.503371356147022,0.484165714879036,0.492569771656397,0.485942111531093,0.869753673749868,0.861990599659109,0.85301255671626,0.473107824573973,0.494807197943445,0.480428512566955,0.50728968110865,0.502649313236278,0.501674135888322,0.481056494546958,0.491600764976482,0.492944594314173,0.533378078372657,0.536101910828025,0.868017666926474,0.857098218935528,0.860540925991952
"D410C11",0.593597249825428,0.583942774782469,0.584408630936446,0.404503311258278,0.385603844546594,0.395888244596732,0.324546604808098,0.375485474599969,0.33438968995933,0.566479154618579,0.566294394749378,0.832700444830205,0.834085349279696,0.837448559670782,0.43175192154784,0.408619691627638,0.418756295393098,0.292148476688315,0.306535324647813,0.288870142879739,0.361663748739986,0.473265013540063,0.520233669676049,0.478588485009286,0.840772672705446,0.844168414260365,0.848892702021556,0.400779040606158,0.428419145080482,0.41248,0.165424739195231,0,0.317842677467491,0.339375199914703,0.323964654529969,0.411988985384452,0.411814390540041,0.847698834649052,0.85456056513609,0.412558869701727,0.386191960276795,0.389497064889735,0.197587684494525,0.233768971332209,0.188814151792808,0.320854205114685,0.365444147122095,0.383062608421385,0.426346734466868,0.432100068612445,0.425021240441801,0.841853382640853,0.846103577846757,0.83498745773803,0.403320778738528,0.416538807470504,0.421222545646997,0.228610904453183,0.356728232189974,0.388559343890236,0.441724632294377,0.462381454162276,0.459090186940634,0.829960392816451,0.830890765459003,0.830161054172767,0.472585686284897,0.481446140797286,0.489999466638221,0.475007925604988,0.508346937700774,0.473432009370674,0.491541552125185,0.475477927472176,0.491242702251877,0.452700176272635,0.460899211591732,0.45514596207117,0.859715949284432,0.853985122210414,0.840112963666974,0.446526315789474,0.472420540483368,0.450384105960265,0.482458929517753,0.478992485977352,0.470856295040271,0.460384983515899,0.465383388280336,0.461115559113958,0.520607605693648,0.521169566128694,0.857998289136014,0.849097047317936,0.85512256442489
"D415D1",0.520229648486161,0.506324344690242,0.516385034821573,0.583889749479194,0.543443917851501,0.557079081632653,0.46752418411821,0.521428198569713,0.472176367218702,0.491705093549584,0.491221516623086,0.803938730853392,0.804287045666356,0.805940810309053,0.349794238683128,0.312960899782482,0.312095782778342,0.250039925472451,0.25736864587783,0.259341944400149,0.273495587055362,0.356817816799615,0.375562218890555,0.364078968487507,0.811798371120405,0.814780675595077,0.82308732089754,0.317802765373648,0.271173688736028,0.265433426543343,0.353535353535354,0.317842677467491,0,0.171145990109654,0.183018462859596,0.284249866524293,0.303209324604822,0.820544755509828,0.829196774531365,0.322430892593374,0.321297331842147,0.30930418555052,0.351965438156702,0.377855700775688,0.34041757889678,0.248843761628834,0.263898439566252,0.26726376596534,0.320587449933244,0.319214601181291,0.321661848163615,0.814522320938905,0.813059476083256,0.807963044434668,0.34534952131358,0.360004267349443,0.383490742222934,0.285469352764681,0.254522238774207,0.291114230749233,0.354997590877456,0.351322638903644,0.329489027711036,0.802921704874979,0.801988901708697,0.802920107179964,0.334615179191369,0.339497594869054,0.340360311911804,0.361815469848711,0.379984072205999,0.366222890272708,0.346871335678499,0.326281879194631,0.360798738833421,0.33527225723057,0.357825760017188,0.347083467611988,0.840750699665258,0.825029465338048,0.816857440166493,0.366974424281015,0.385763796320981,0.355269483467763,0.369950844197478,0.380068288518993,0.398760551340955,0.379583958824791,0.341089427407249,0.369355793552554,0.406019063939167,0.416059165346012,0.830619946091644,0.822661695574647,0.829232231492238
"D415D2",0.509020967654548,0.497873256878264,0.503051250202517,0.583328880577077,0.551306363253266,0.568208399787347,0.475223309230115,0.515012270899692,0.481915516965855,0.535549546683633,0.51710884535312,0.773448615519317,0.773402796819304,0.774415556041075,0.351082598235766,0.330255267207982,0.313586055712987,0.278129825869322,0.287041982694157,0.290157919923433,0.320883942426026,0.4177689712419,0.426888055704339,0.40957987690661,0.784542552020258,0.785973856918154,0.792417112877927,0.320058123889995,0.284915600473067,0.283378160301237,0.371159127415928,0.339375199914703,0.171145990109654,0,0.15193815097176,0.338282418286691,0.332907416280679,0.792102269649531,0.799182903834067,0.366437994722955,0.360396356081189,0.340871513147368,0.363495705063224,0.398384353741497,0.382084290369104,0.266365328370114,0.263664744166358,0.290674866140063,0.350072119237139,0.349869590674402,0.345865467009426,0.788457318411235,0.784760753721914,0.780503905820222,0.372211224653577,0.395122992369671,0.41051507872965,0.300782506163576,0.281000532197978,0.311489051854163,0.387779146361056,0.385122210414453,0.361747583186455,0.774943900169668,0.771805441055235,0.774410590230294,0.366992573596196,0.374893071000855,0.372316961643983,0.384631780880315,0.388177810823729,0.389109655246483,0.376199616122841,0.353885815564746,0.379835996635828,0.348634233069339,0.370621104663658,0.37137330754352,0.822253938628753,0.803322615219721,0.792691612337698,0.391932059447983,0.401034721851832,0.373336895538338,0.397541421699626,0.390650016010247,0.413852073535699,0.379169795130323,0.340877399978548,0.364952893674293,0.426612384829655,0.440604523356584,0.806514236410699,0.796875844548943,0.802133953095288
"D415D3",0.520584257506086,0.510456427073813,0.516311674305743,0.561009443525583,0.537134441405428,0.546342499203737,0.467615204926736,0.497992596068617,0.468113398223499,0.546085023029276,0.529982410319279,0.789312643426948,0.787658106554235,0.791775741710297,0.361127422196124,0.335276349954957,0.321766056270354,0.275695219864944,0.289706666666667,0.285372975842846,0.334188171181279,0.429121437356291,0.420044924590865,0.418372254582376,0.799824117841046,0.801462225832656,0.806988173030188,0.316352302649256,0.284809447128288,0.280696100547857,0.350649350649351,0.323964654529969,0.183018462859596,0.15193815097176,0,0.332231228668942,0.331136037424911,0.80572232138028,0.813389121338912,0.35946885867847,0.352518750997393,0.338339457847366,0.334718448670822,0.37147102526003,0.356659021814497,0.238039611320554,0.260844296507635,0.28452702345032,0.338667520136555,0.338400212596333,0.327486631016043,0.803571428571429,0.800230376830673,0.796111172141052,0.361931727122175,0.387820342053386,0.404679422267228,0.293909879053837,0.273780422999256,0.302414957153986,0.387198545532324,0.385505093378608,0.361527385206122,0.790371058527788,0.787960269988476,0.789174722813917,0.380848226193652,0.389814221652787,0.386367298705484,0.396828775141002,0.398737869226282,0.394209115281501,0.379684838160136,0.357537405480774,0.382846945202603,0.361342729571252,0.382081545064378,0.377575107296137,0.829213483146067,0.815924657534247,0.807450358295498,0.403858384566462,0.41247270597007,0.378861441604866,0.403885153164692,0.398806351913034,0.413127001067236,0.375816643461497,0.353432580057834,0.371929258721712,0.44084296106119,0.453672435626847,0.818544044798622,0.810675157860651,0.814767932489451
"D425D4",0.616638863477372,0.599550778116477,0.601458992651397,0.696512923942466,0.677027734170591,0.683354457118716,0.600084504066758,0.643927997094984,0.612783745171702,0.464475693895823,0.470703642823055,0.86554347826087,0.868089973313,0.869805793642183,0.36572672720514,0.337761611049607,0.347708322268841,0.356572335361016,0.392190152801358,0.377594675962605,0.358171671538666,0.264322570349487,0.302404766971696,0.259901121684121,0.870653837743276,0.871680224101708,0.875584206285254,0.294916341476453,0.263669372063221,0.241932036759991,0.447104247104247,0.411988985384452,0.284249866524293,0.338282418286691,0.332231228668942,0,0.149082447511767,0.875611986872545,0.879279841814965,0.315789473684211,0.306344922474467,0.29917880794702,0.432932322857597,0.460986168303241,0.419005677296121,0.341925941577307,0.331300919842313,0.327716046131971,0.251684797028389,0.24940517104637,0.246409192467284,0.875994333660238,0.872115227235528,0.870957167832168,0.352394111707499,0.354110351407219,0.368750331371613,0.396827086882453,0.326178896172552,0.392135586214024,0.292409170700569,0.290404306977726,0.271473287707571,0.868239386856553,0.866928661099285,0.867007116857717,0.340869288329884,0.339670738183749,0.346834090301897,0.373173830192674,0.392244790292799,0.360998506507361,0.367333968859231,0.341371032275273,0.369086161879896,0.356772087547493,0.361404632298004,0.345180915786103,0.885187810063785,0.879697647184073,0.874204254856086,0.361383528419277,0.376,0.374873945119686,0.405606285835634,0.403519932145886,0.413419683618219,0.424888131259322,0.406669507777541,0.414255922143201,0.435138874108758,0.413228346456693,0.882485270487413,0.879314972888817,0.882044285864204
"D425D6",0.620641562064156,0.602409638554217,0.600898299647097,0.709312169312169,0.691898377588815,0.695814688075809,0.613752435107671,0.65422010757137,0.625276927945986,0.484196156673317,0.489375198223914,0.855896852483883,0.857763300760043,0.85897366571135,0.334250926416093,0.3370821946605,0.34858110969928,0.349715249947268,0.39080763738298,0.374262847514743,0.353608138179506,0.268639304274048,0.331317952797666,0.261791202967674,0.859735164296224,0.861561593813769,0.86601692192353,0.266972183736545,0.260658966306489,0.241651131824234,0.443132826934921,0.411814390540041,0.303209324604822,0.332907416280679,0.331136037424911,0.149082447511767,0,0.864850370052558,0.867199252995798,0.321557355631043,0.296476049799536,0.289320798563431,0.436601859678783,0.471185727066996,0.429070136464614,0.354713006845708,0.347201844477049,0.344603107937841,0.269255184088024,0.260067467847354,0.263403510632656,0.865203932004562,0.861648901457472,0.860044655012797,0.331214240305149,0.338793194547184,0.349365750528541,0.402642891259354,0.341765480895916,0.41304347826087,0.301516597730406,0.304814522494081,0.297228686270362,0.85630689206762,0.856147986942329,0.856493014188238,0.354248227700772,0.354862618455186,0.360178970917226,0.383990290749828,0.400336594088566,0.370234487159037,0.382820336835436,0.352478196128483,0.38018637097194,0.358369785554252,0.370218651912539,0.353194658722137,0.874904901641126,0.868824621915627,0.864735871569585,0.372194480946124,0.388084926587092,0.38994708994709,0.4187880391638,0.41605453680706,0.420013758797693,0.424034836174393,0.418618235887632,0.427931769722814,0.45016708216199,0.431158093045162,0.8731379144642,0.86792250883014,0.874143432546948
"D430D7",0.723580786026201,0.744521588197006,0.736235038084875,0.856281623425557,0.827240409614262,0.852407218979275,0.81704247228322,0.826022930472284,0.826142949130715,0.917218543046358,0.910948591094859,0.327452169598059,0.312078682727373,0.318364426833966,0.817212408444636,0.810435154495884,0.801141872239578,0.828559167471301,0.8317998385795,0.808569898232459,0.814683053040103,0.903107466551575,0.903631360276264,0.896916109553591,0.239669421487603,0.24896174863388,0.242044463818657,0.820537844285404,0.834714324397509,0.835257139760473,0.855756184114393,0.847698834649052,0.820544755509828,0.792102269649531,0.80572232138028,0.875611986872545,0.864850370052558,0,0.298549195462939,0.852336150534205,0.847590426102823,0.842574683000215,0.872084273890143,0.889287435087531,0.884954799827809,0.817870152131991,0.813132928259247,0.801986542774752,0.871488537294156,0.875495978552279,0.877852711087132,0.261069039854071,0.236134174692793,0.251261016573361,0.848226797456074,0.867125349387229,0.869555866222174,0.835861994492738,0.81075430225701,0.822001047668937,0.888972809667674,0.891023925493764,0.892607338857204,0.262269769493769,0.253405692767748,0.249118165784832,0.838213132400431,0.844670652232455,0.847279427704314,0.84357721831553,0.827305799272416,0.847768460914255,0.833610827649176,0.832810301915377,0.822841107640176,0.839231437255753,0.841840324763193,0.843247631935047,0.308628318584071,0.288668142309561,0.256899977920071,0.823557718013153,0.8511712873415,0.834858434707719,0.823722608087008,0.814633621848288,0.831170928667564,0.828407801610028,0.792857528769788,0.794880138843692,0.827100534239922,0.847767072975994,0.277992068234911,0.267044216946199,0.321096036179835
"D430D9",0.734156508891351,0.757172077411234,0.748566619325654,0.860794419282628,0.833761166444193,0.857231661831745,0.825199461195731,0.828353270552303,0.833912908081175,0.920123998966675,0.91210277214334,0.329390451832907,0.315606812963853,0.309435166471652,0.820407312880879,0.81537984175415,0.804969526488514,0.834898562756187,0.839404662781016,0.819283974923579,0.823802324975239,0.905253821672667,0.905343352118556,0.899994785963815,0.308360128617363,0.275368443294068,0.292735605541801,0.826788990825688,0.84331797235023,0.841647453364075,0.858131662709039,0.85456056513609,0.829196774531365,0.799182903834067,0.813389121338912,0.879279841814965,0.867199252995798,0.298549195462939,0,0.855790989508332,0.854451077082793,0.847321103777997,0.877527681031346,0.892905230450544,0.88935727296383,0.824135965594072,0.816325478265354,0.808957999690035,0.874876385780461,0.877495980498937,0.880621934675989,0.32731545775024,0.309300957372841,0.316302485004284,0.851759186864738,0.871484273459839,0.873836392948151,0.843567251461988,0.815909562331466,0.824958166421581,0.891062764125841,0.890959925442684,0.894364364885258,0.322888355981881,0.318850660816523,0.307696404793609,0.843110717817917,0.849984373372226,0.852224493004245,0.849221183800623,0.833255705635771,0.852270349445491,0.840727272727273,0.840318108093967,0.827031458141203,0.841616373655209,0.845284203915,0.846540353815555,0.362620918176474,0.340712122794194,0.326825625433403,0.839660701355126,0.854076807150652,0.841324379197251,0.82909810456155,0.820715474209651,0.837863167760075,0.833333333333333,0.79791013584117,0.80565315433426,0.835820895522388,0.851066021217427,0.32209265679168,0.326875493550934,0.348604962421497
"D505D10",0.569036099739486,0.556988110964333,0.560973024537601,0.694341008024335,0.665494414563508,0.676547333263751,0.596555323590814,0.635543249756448,0.610352941176471,0.50242023629834,0.519832329054231,0.840330720498228,0.841502125141228,0.845766345123258,0.345332423781288,0.31273769210732,0.312516399895041,0.403899430244106,0.42644437454126,0.384414635419385,0.350454282863295,0.378817345597897,0.444958469140995,0.394967694489678,0.845231666486662,0.847676832189047,0.852767899793005,0.285797285163471,0.303471562730822,0.276633935170521,0.440537377232711,0.412558869701727,0.322430892593374,0.366437994722955,0.35946885867847,0.315789473684211,0.321557355631043,0.852336150534205,0.855790989508332,0,0.156199341107567,0.173551122977855,0.419324430479183,0.44605592654424,0.398731190688408,0.3118964347236,0.294166536803283,0.301691386937289,0.300928110744062,0.306546841527771,0.292367535744323,0.846824542518837,0.847049312853678,0.841554236373449,0.260200598645171,0.247158644529409,0.255514224341175,0.362966859547607,0.287430780482708,0.393533888349762,0.272010512483574,0.307531817233465,0.324141546526868,0.838694087955754,0.835768587911792,0.836633929050609,0.311552782002203,0.318849706129303,0.338260915474368,0.333403075635527,0.396590375892811,0.343733530093813,0.375758844463052,0.372199673185388,0.367464905037159,0.339501929889494,0.332524783800886,0.317970892216832,0.863536000861651,0.855038922785609,0.847137866165009,0.365152146727803,0.346107533636982,0.360151046310379,0.405099150141643,0.383446830801467,0.356273604699958,0.365827981892831,0.393199284135172,0.421672742642785,0.458254468980021,0.440651587466279,0.86145215918713,0.851482522675436,0.853453640323584
"D505D11",0.559742351046699,0.545823108929905,0.549063670411985,0.687208809826345,0.657879626246281,0.670863404098404,0.590327169274538,0.633926723245705,0.606460466589254,0.497215509088999,0.516767163863324,0.834769881281509,0.836810082572794,0.841350576267518,0.322491789384469,0.298169962137148,0.312566221657131,0.376108062473618,0.425244773749669,0.350895679662803,0.321068815608101,0.375464289504404,0.448707742928408,0.388270230141054,0.840558372866569,0.843524986566362,0.849212303075769,0.258718140130106,0.304500665778961,0.273890102862016,0.423685291700904,0.386191960276795,0.321297331842147,0.360396356081189,0.352518750997393,0.306344922474467,0.296476049799536,0.847590426102823,0.854451077082793,0.156199341107567,0,0.163619067751823,0.410234721928526,0.447680235926062,0.395575314914788,0.294235430498472,0.293519295302013,0.287770540029418,0.289328816430235,0.302637130801688,0.281613159989387,0.843269387533286,0.845015237265999,0.836303198735764,0.256149279050042,0.255895104155652,0.266871165644172,0.357123891455579,0.276907662289722,0.374123711340206,0.297569776079805,0.330279576686148,0.340283657917019,0.832899587941878,0.831663763066202,0.831039341064268,0.341238750661726,0.342480266991577,0.3594499520307,0.358044247320344,0.408693821702979,0.364086193136472,0.384225262824238,0.380374627501064,0.379173829244153,0.350378990071528,0.348203353739686,0.336598349747139,0.862425231103861,0.852280571337546,0.841853902094866,0.367590595908063,0.365183384420252,0.372193985599322,0.40687390774771,0.380572153772936,0.363833730473921,0.363728147085392,0.387427599766194,0.405056539364199,0.454381402261026,0.444938995653768,0.856707805738099,0.84855949448431,0.854802407746663
"D505D12",0.577063628546862,0.563341166417432,0.564388257981573,0.69278066362769,0.671910112359551,0.681029481567428,0.593122000105491,0.63464925914413,0.60568590150074,0.520934146854618,0.523617877568312,0.828168249660787,0.830088110518873,0.832927027466277,0.30823080186678,0.278193113614826,0.297443513312825,0.372213417855256,0.416203041381868,0.378942926469037,0.34723991507431,0.387590310242244,0.434355241485575,0.39509449989382,0.833597204782443,0.83666881859264,0.843991416309013,0.222293401665599,0.270516717325228,0.235473027052985,0.433007712082262,0.389497064889735,0.30930418555052,0.340871513147368,0.338339457847366,0.29917880794702,0.289320798563431,0.842574683000215,0.847321103777997,0.173551122977855,0.163619067751823,0,0.415475812427226,0.451046554542099,0.398050021195422,0.307554336357881,0.31254593175853,0.298727253602609,0.274721780604134,0.281444714330975,0.272804547627902,0.840470101746559,0.839598997493734,0.832833215123575,0.23734210805647,0.245183146305314,0.253838822408133,0.346908394917327,0.28293120743361,0.382598823407988,0.255631109222269,0.303779452849085,0.315460421744198,0.828357398762349,0.827864384606999,0.828450520833333,0.295314818740725,0.304163351896049,0.324439701173959,0.321033990590474,0.385563751317176,0.32584030256219,0.378537049769926,0.358977091102824,0.359061277705346,0.326528430953399,0.320151361722539,0.304908596706284,0.855509581881533,0.848280261549094,0.838296022603782,0.365594228845243,0.358730158730159,0.368917629598219,0.403212979163353,0.383027158663773,0.357472300270371,0.365856253657499,0.380752247699101,0.412688240948414,0.452680801317817,0.448178243774574,0.853436747793528,0.846021874329831,0.849185138605041
"D510E1",0.649392538436727,0.637674965274068,0.641946200835923,0.390455991516437,0.379580741282869,0.384014771828014,0.309133118767477,0.362043946932007,0.327730204038482,0.60012627591287,0.592859413073419,0.858081329062381,0.858324265505985,0.861377553785292,0.503766578249337,0.491362966083842,0.499044991511036,0.36715282181357,0.371177187682196,0.355529759392149,0.425613252628226,0.509405887979594,0.53281955886261,0.522039298990972,0.866309868385124,0.869658809600689,0.873993774820221,0.454021147068247,0.456766415959887,0.450867360555111,0.201604608105328,0.197587684494525,0.351965438156702,0.363495705063224,0.334718448670822,0.432932322857597,0.436601859678783,0.872084273890143,0.877527681031346,0.419324430479183,0.410234721928526,0.415475812427226,0,0.13253520383946,0.113643591646348,0.286543535620053,0.335853812224323,0.369212962962963,0.41136556403732,0.415381364884851,0.398203751926449,0.869482392641376,0.870394593416176,0.865524204551656,0.436292206413251,0.454728370221328,0.457415254237288,0.261607190341967,0.361288618959599,0.395932273384266,0.44893187373791,0.457105193778012,0.45187619249523,0.859795829713293,0.85845147219193,0.859871920112884,0.467712861838617,0.473818239694414,0.47955588769083,0.480513986568664,0.519763887424897,0.469494325145202,0.491667107560447,0.472287358772117,0.487714539099588,0.462097722655832,0.462280748520552,0.464839793143893,0.887811785208583,0.879712842329168,0.87270355473421,0.469054516723729,0.472213401079708,0.460975609756098,0.497639883320074,0.486416353333686,0.466298987113539,0.46229577989463,0.483795433984354,0.483440170940171,0.531281560622973,0.512821857464996,0.88356787415057,0.874718438270943,0.87723436599046
"D510E2",0.671539491298527,0.653131818423713,0.659460902054977,0.34822796175989,0.338714717216957,0.343388690351062,0.268474718805845,0.323558263204089,0.283239429203307,0.615912783688873,0.606458762070603,0.879515466147523,0.881970411315233,0.882327539673972,0.513290704433758,0.503908504275746,0.519687120131071,0.388850871190188,0.397676874340021,0.385019710906702,0.449516052255778,0.523370917368059,0.548284625158831,0.536581495000794,0.883050478677111,0.88721522380059,0.891912118458331,0.483908718548859,0.474495217853348,0.47096980008507,0.226110570272071,0.233768971332209,0.377855700775688,0.398384353741497,0.37147102526003,0.460986168303241,0.471185727066996,0.889287435087531,0.892905230450544,0.44605592654424,0.447680235926062,0.451046554542099,0.13253520383946,0,0.11547600190084,0.334279556326552,0.379086676779829,0.413972014045385,0.457569836827375,0.453722704551434,0.440021175224987,0.889190068307492,0.886759676456218,0.884213959556425,0.463007033687662,0.473073474339364,0.476177913786736,0.288408561135834,0.410458754208754,0.447261506814091,0.468847599385951,0.475785271562139,0.468137901905918,0.880036778625128,0.878889914734155,0.879777285258663,0.469976234486401,0.48123876968608,0.488807358962089,0.484934681837337,0.523809523809524,0.47484076433121,0.499525666701802,0.483569570526092,0.494127429581125,0.46280419617658,0.466595857673925,0.465321295804567,0.897694602657988,0.894056573789596,0.888582101672893,0.478119424913422,0.47055412031423,0.463370833993556,0.519125105663567,0.511500316522473,0.491811938721606,0.480491942324003,0.504346904156064,0.512158782525408,0.533940485015355,0.511754257653328,0.895213729879544,0.891554036006197,0.895039164490862
